time, galvanic skin response,
178106, 56,
178196, 56,
178284, 56,
178374, 54,
178464, 55,
178554, 56,
178642, 56,
178733, 56,
178823, 57,
178913, 55,
179001, 56,
179091, 55,
179181, 56,
179271, 57,
179359, 57,
179449, 57,
179539, 57,
179630, 58,
179718, 58,
179808, 58,
179898, 60,
179988, 59,
180076, 60,
180166, 60,
180256, 61,
180346, 62,
180436, 62,
180525, 64,
180615, 63,
180705, 63,
180795, 62,
180883, 62,
180973, 62,
181063, 62,
181153, 63,
181241, 63,
181331, 64,
181422, 64,
181512, 65,
181600, 64,
181690, 65,
181780, 65,
181870, 65,
181958, 65,
182048, 65,
182138, 65,
182228, 65,
182317, 66,
182407, 65,
182497, 65,
182587, 65,
182675, 65,
182765, 65,
182855, 64,
182945, 64,
183033, 65,
183123, 65,
183214, 64,
183304, 65,
183392, 65,
183482, 65,
183572, 64,
183662, 65,
183752, 65,
183840, 65,
183930, 65,
184020, 64,
184111, 64,
184199, 64,
184289, 62,
184379, 64,
184469, 62,
184557, 63,
184647, 62,
184737, 64,
184827, 65,
184915, 64,
185006, 64,
185096, 64,
185186, 64,
185274, 64,
185364, 64,
185454, 63,
185544, 64,
185632, 64,
185722, 63,
185812, 63,
185903, 64,
185991, 64,
186081, 64,
186171, 64,
186261, 64,
186349, 63,
186439, 64,
186529, 63,
186619, 63,
186710, 62,
186798, 64,
186888, 64,
186978, 62,
187068, 64,
187156, 62,
187246, 63,
187336, 63,
187426, 62,
187514, 61,
187604, 61,
187695, 60,
187785, 59,
187873, 61,
187963, 59,
188053, 60,
188143, 60,
188231, 61,
188321, 59,
188411, 59,
188502, 59,
188590, 59,
188680, 60,
188770, 56,
188860, 60,
188948, 60,
189038, 60,
189128, 59,
189218, 62,
189306, 59,
189396, 60,
189487, 61,
189577, 60,
189667, 60,
189755, 61,
189845, 60,
189935, 59,
190025, 60,
190113, 60,
190203, 60,
190294, 59,
190384, 58,
190472, 59,
190562, 58,
190652, 59,
190742, 59,
190830, 59,
190920, 58,
191010, 58,
191100, 57,
191188, 58,
191279, 58,
191369, 58,
191459, 60,
191547, 58,
191637, 58,
191727, 58,
191817, 59,
191905, 59,
191995, 57,
192086, 59,
192176, 59,
192266, 60,
192354, 60,
192444, 59,
192534, 59,
192624, 59,
192712, 59,
192802, 59,
192892, 58,
192983, 59,
193071, 58,
193161, 59,
193251, 58,
193341, 58,
193429, 59,
193519, 58,
193609, 60,
193699, 59,
193787, 59,
193878, 58,
193968, 58,
194058, 58,
194146, 58,
194236, 58,
194326, 59,
194416, 59,
194504, 58,
194594, 59,
194684, 58,
194775, 60,
194863, 59,
194953, 60,
195043, 52,
195133, 60,
195221, 59,
195311, 59,
195401, 59,
195491, 60,
195581, 59,
195670, 60,
195760, 59,
195850, 59,
195940, 59,
196028, 60,
196118, 58,
196208, 60,
196298, 59,
196386, 59,
196476, 59,
196567, 59,
196657, 60,
196745, 60,
196835, 59,
196925, 60,
197015, 59,
197103, 59,
197193, 59,
197283, 60,
197373, 60,
197462, 60,
197552, 59,
197642, 59,
197732, 61,
197820, 60,
197910, 59,
198000, 60,
198090, 61,
198178, 59,
198268, 61,
198359, 58,
198449, 59,
198537, 60,
198627, 58,
198717, 59,
198807, 60,
198897, 61,
198985, 59,
199075, 59,
199165, 59,
199256, 58,
199344, 61,
199434, 60,
199524, 58,
199614, 61,
199702, 58,
199792, 59,
199882, 59,
199972, 60,
200060, 59,
200151, 60,
200241, 60,
200331, 61,
200419, 59,
200509, 60,
200599, 59,
200689, 58,
200777, 59,
200867, 59,
200957, 60,
201048, 60,
201136, 59,
201226, 59,
201316, 64,
201406, 58,
201494, 60,
201584, 59,
201674, 58,
201764, 60,
201854, 59,
201943, 58,
202033, 60,
202123, 59,
202213, 59,
202301, 60,
202391, 59,
202481, 59,
202571, 59,
202659, 59,
202749, 57,
202840, 59,
202930, 57,
203018, 58,
203108, 58,
203198, 58,
203288, 58,
203376, 59,
203466, 58,
203556, 60,
203646, 59,
203735, 58,
203825, 59,
203915, 59,
204005, 57,
204093, 59,
204183, 57,
204273, 60,
204363, 59,
204453, 59,
204541, 58,
204632, 59,
204722, 59,
204812, 59,
204900, 57,
204990, 59,
205080, 58,
205170, 59,
205258, 58,
205348, 58,
205438, 58,
205529, 58,
205617, 58,
205707, 57,
205797, 56,
205887, 56,
205975, 57,
206065, 57,
206155, 59,
206245, 58,
206333, 58,
206424, 57,
206514, 57,
206604, 59,
206692, 58,
206782, 58,
206872, 59,
206962, 58,
207050, 58,
207140, 58,
207230, 57,
207321, 58,
207409, 58,
207499, 58,
207589, 49,
207679, 60,
207767, 57,
207857, 59,
207947, 57,
208037, 58,
208128, 57,
208216, 58,
208306, 58,
208396, 58,
208486, 57,
208574, 60,
208664, 58,
208754, 59,
208844, 58,
208932, 58,
209022, 57,
209113, 58,
209203, 58,
209291, 59,
209381, 57,
209471, 57,
209561, 58,
209649, 59,
209739, 58,
209829, 58,
209920, 58,
210008, 58,
210098, 58,
210188, 60,
210278, 57,
210366, 58,
210456, 58,
210546, 58,
210636, 58,
210724, 59,
210814, 58,
210905, 59,
210995, 58,
211083, 58,
211173, 58,
211263, 58,
211353, 57,
211441, 57,
211531, 57,
211621, 57,
211712, 58,
211802, 57,
211890, 58,
211980, 56,
212070, 56,
212160, 57,
212248, 57,
212338, 57,
212428, 56,
212518, 57,
212606, 58,
212697, 58,
212787, 58,
212877, 58,
212965, 58,
213055, 57,
213145, 57,
213235, 56,
213323, 57,
213413, 57,
213504, 57,
213594, 57,
213682, 57,
213772, 56,
213862, 61,
213952, 57,
214040, 58,
214130, 57,
214220, 56,
214310, 56,
214398, 57,
214489, 58,
214579, 57,
214669, 57,
214757, 57,
214847, 57,
214937, 57,
215027, 56,
215117, 56,
215205, 57,
215296, 58,
215386, 58,
215476, 57,
215564, 57,
215654, 57,
215744, 57,
215834, 57,
215922, 58,
216012, 58,
216102, 57,
216193, 58,
216281, 58,
216371, 58,
216461, 57,
216551, 57,
216639, 58,
216729, 57,
216819, 57,
216909, 57,
216997, 58,
217088, 58,
217178, 59,
217268, 57,
217356, 57,
217446, 57,
217536, 57,
217626, 57,
217714, 56,
217804, 57,
217894, 57,
217985, 56,
218073, 57,
218163, 56,
218253, 57,
218343, 55,
218433, 56,
218521, 57,
218611, 57,
218701, 57,
218791, 57,
218880, 57,
218970, 56,
219060, 56,
219150, 56,
219238, 55,
219328, 55,
219418, 56,
219508, 55,
219596, 56,
219686, 57,
219777, 56,
219867, 56,
219955, 56,
220045, 55,
220135, 59,
220225, 55,
220313, 55,
220403, 55,
220493, 55,
220583, 57,
220672, 55,
220762, 56,
220852, 55,
220942, 55,
221030, 57,
221120, 55,
221210, 54,
221300, 54,
221390, 57,
221478, 56,
221569, 56,
221659, 56,
221749, 57,
221837, 56,
221927, 56,
222017, 57,
222107, 56,
222195, 56,
222285, 55,
222375, 58,
222466, 56,
222554, 57,
222644, 56,
222734, 56,
222824, 55,
222912, 56,
223002, 55,
223092, 56,
223182, 56,
223270, 57,
223361, 57,
223451, 57,
223541, 56,
223629, 59,
223719, 56,
223809, 57,
223899, 56,
223989, 56,
224077, 56,
224167, 57,
224258, 55,
224348, 58,
224436, 56,
224526, 58,
224616, 59,
224706, 58,
224794, 58,
224884, 58,
224974, 58,
225064, 57,
225153, 56,
225243, 55,
225333, 58,
225423, 57,
225511, 56,
225601, 55,
225691, 56,
225781, 57,
225869, 57,
225959, 58,
226050, 57,
226140, 58,
226228, 58,
226318, 58,
226408, 54,
226498, 59,
226586, 57,
226676, 56,
226766, 56,
226856, 57,
226947, 59,
227035, 57,
227125, 57,
227215, 58,
227305, 57,
227393, 59,
227483, 57,
227573, 58,
227663, 57,
227751, 58,
227842, 57,
227932, 58,
228022, 57,
228110, 58,
228200, 57,
228290, 57,
228380, 57,
228468, 57,
228558, 56,
228648, 59,
228739, 57,
228827, 57,
228917, 58,
229007, 59,
229097, 58,
229185, 58,
229275, 58,
229365, 57,
229455, 59,
229543, 58,
229634, 57,
229724, 58,
229814, 56,
229902, 56,
229992, 56,
230082, 58,
230172, 56,
230262, 56,
230350, 55,
230440, 56,
230531, 55,
230621, 56,
230709, 57,
230799, 56,
230889, 57,
230979, 57,
231067, 56,
231157, 57,
231247, 57,
231337, 57,
231426, 55,
231516, 57,
231606, 58,
231696, 57,
231784, 57,
231874, 57,
231964, 57,
232054, 57,
232144, 57,
232232, 57,
232323, 57,
232413, 57,
232503, 55,
232591, 57,
232681, 56,
232771, 57,
232861, 59,
232949, 56,
233039, 57,
233129, 57,
233220, 57,
233308, 57,
233398, 57,
233488, 57,
233578, 57,
233666, 58,
233756, 56,
233846, 56,
233936, 57,
234024, 57,
234115, 55,
234205, 56,
234295, 56,
234383, 57,
234473, 58,
234563, 58,
234653, 57,
234741, 57,
234831, 56,
234921, 58,
235012, 57,
235102, 57,
235190, 57,
235280, 57,
235370, 57,
235460, 57,
235548, 56,
235638, 57,
235728, 58,
235819, 57,
235907, 57,
235997, 57,
236087, 56,
236177, 57,
236265, 56,
236355, 57,
236445, 56,
236535, 57,
236623, 56,
236713, 57,
236804, 57,
236894, 57,
236982, 57,
237072, 57,
237162, 58,
237252, 57,
237340, 57,
237430, 57,
237520, 57,
237611, 57,
237701, 57,
237789, 57,
237879, 56,
237969, 57,
238059, 56,
238147, 58,
238237, 58,
238327, 57,
238417, 56,
238505, 57,
238596, 57,
238686, 57,
238776, 56,
238864, 57,
238954, 56,
239044, 57,
239134, 57,
239222, 57,
239312, 57,
239403, 56,
239493, 56,
239581, 55,
239671, 56,
239761, 56,
239851, 56,
239941, 57,
240029, 56,
240119, 56,
240209, 56,
240300, 57,
240388, 55,
240478, 56,
240568, 58,
240658, 57,
240746, 57,
240836, 57,
240926, 56,
241016, 57,
241104, 56,
241195, 57,
241285, 56,
241375, 57,
241463, 57,
241553, 57,
241643, 57,
241733, 55,
241821, 57,
241911, 57,
242001, 58,
242092, 57,
242180, 56,
242270, 57,
242360, 58,
242450, 57,
242538, 58,
242628, 58,
242718, 56,
242808, 57,
242898, 55,
242987, 57,
243077, 56,
243167, 57,
243257, 58,
243345, 57,
243435, 58,
243525, 57,
243615, 57,
243703, 60,
243793, 60,
243884, 59,
243974, 60,
244062, 59,
244152, 60,
244242, 59,
244332, 59,
244420, 59,
244510, 58,
244600, 59,
244690, 58,
244779, 60,
244869, 59,
244959, 59,
245049, 59,
245139, 59,
245227, 61,
245317, 58,
245407, 58,
245497, 57,
245585, 57,
245676, 57,
245766, 57,
245856, 57,
245944, 57,
246034, 56,
246124, 58,
246214, 59,
246302, 58,
246392, 59,
246482, 58,
246573, 58,
246661, 58,
246751, 58,
246841, 58,
246931, 59,
247019, 59,
247109, 60,
247199, 59,
247289, 59,
247377, 59,
247468, 60,
247558, 58,
247648, 58,
247738, 59,
247826, 59,
247916, 59,
248006, 59,
248096, 58,
248184, 59,
248274, 59,
248365, 60,
248455, 58,
248543, 59,
248633, 59,
248723, 60,
248813, 59,
248901, 60,
248991, 58,
249081, 60,
249171, 59,
249260, 60,
249350, 60,
249440, 60,
249530, 59,
249618, 60,
249708, 59,
249798, 59,
249888, 60,
249976, 60,
250066, 60,
250157, 60,
250247, 61,
250335, 60,
250425, 60,
250515, 62,
250605, 60,
250695, 61,
250783, 59,
250873, 60,
250963, 59,
251054, 60,
251142, 59,
251232, 59,
251322, 59,
251412, 59,
251500, 64,
251590, 60,
251680, 59,
251770, 60,
251858, 59,
251949, 61,
252039, 59,
252129, 61,
252217, 61,
252307, 59,
252397, 59,
252487, 59,
252575, 59,
252665, 59,
252755, 59,
252846, 60,
252934, 59,
253024, 59,
253114, 60,
253204, 60,
253294, 61,
253382, 60,
253472, 61,
253562, 58,
253652, 61,
253741, 60,
253831, 60,
253921, 59,
254011, 60,
254099, 59,
254189, 60,
254279, 60,
254369, 59,
254457, 61,
254547, 60,
254638, 60,
254728, 58,
254816, 58,
254906, 59,
254996, 58,
255086, 56,
255174, 57,
255264, 59,
255354, 58,
255444, 59,
255535, 58,
255623, 59,
255713, 58,
255803, 58,
255893, 58,
255981, 57,
256071, 59,
256161, 60,
256251, 58,
256339, 58,
256430, 59,
256520, 58,
256610, 59,
256698, 58,
256788, 59,
256878, 58,
256968, 58,
257056, 58,
257146, 58,
257236, 57,
257327, 58,
257415, 58,
257505, 58,
257595, 57,
257685, 59,
257773, 60,
257863, 57,
257953, 59,
258043, 57,
258131, 56,
258222, 57,
258312, 57,
258402, 57,
258490, 57,
258580, 57,
258670, 56,
258760, 57,
258848, 57,
258938, 57,
259028, 57,
259119, 57,
259207, 58,
259297, 57,
259387, 56,
259477, 57,
259567, 57,
259655, 59,
259745, 58,
259835, 59,
259926, 58,
260014, 57,
260104, 56,
260194, 57,
260284, 57,
260372, 57,
260462, 57,
260552, 57,
260642, 57,
260730, 57,
260820, 56,
260911, 57,
261001, 58,
261089, 57,
261179, 57,
261269, 57,
261359, 57,
261447, 57,
261537, 59,
261627, 57,
261718, 57,
261806, 59,
261896, 59,
261986, 57,
262076, 57,
262164, 57,
262254, 57,
262344, 57,
262434, 56,
262524, 57,
262612, 57,
262703, 57,
262793, 58,
262883, 57,
262971, 56,
263061, 58,
263151, 57,
263241, 57,
263329, 56,
263419, 57,
263510, 57,
263600, 57,
263688, 56,
263778, 57,
263868, 57,
263958, 57,
264046, 58,
264136, 66,
264226, 57,
264316, 58,
264404, 57,
264495, 58,
264585, 58,
264675, 58,
264763, 58,
264853, 58,
264943, 58,
265033, 58,
265121, 57,
265211, 57,
265302, 59,
265392, 58,
265480, 58,
265570, 58,
265660, 58,
265750, 59,
265838, 59,
265928, 59,
266018, 58,
266108, 58,
266199, 59,
266287, 58,
266377, 59,
266467, 59,
266557, 58,
266645, 58,
266735, 57,
266825, 58,
266915, 57,
267003, 58,
267094, 58,
267184, 57,
267274, 58,
267362, 58,
267452, 58,
267542, 59,
267632, 58,
267720, 58,
267810, 59,
267900, 59,
267991, 58,
268079, 59,
268169, 59,
268259, 59,
268349, 59,
268437, 59,
268527, 57,
268617, 58,
268707, 57,
268797, 57,
268886, 56,
268976, 57,
269066, 55,
269156, 57,
269244, 57,
269334, 57,
269424, 56,
269514, 57,
269602, 56,
269692, 57,
269783, 57,
269873, 58,
269961, 58,
270051, 58,
270141, 58,
270231, 58,
270319, 54,
270409, 58,
270499, 58,
270589, 57,
270678, 57,
270768, 58,
270858, 58,
270948, 58,
271036, 60,
271126, 57,
271216, 58,
271306, 59,
271396, 58,
271484, 60,
271575, 60,
271665, 59,
271755, 57,
271843, 58,
271933, 59,
272023, 59,
272113, 59,
272201, 59,
272291, 59,
272381, 61,
272472, 60,
272560, 61,
272650, 61,
272740, 62,
272830, 61,
272918, 60,
273008, 61,
273098, 62,
273188, 62,
273276, 62,
273367, 61,
273457, 61,
273547, 61,
273635, 63,
273725, 61,
273815, 62,
273905, 62,
273993, 62,
274083, 62,
274173, 62,
274264, 62,
274352, 62,
274442, 62,
274532, 62,
274622, 60,
274712, 61,
274800, 60,
274890, 61,
274980, 61,
275070, 61,
275159, 61,
275249, 60,
275339, 60,
275429, 61,
275517, 60,
275607, 61,
275697, 62,
275787, 61,
275875, 61,
275965, 60,
276056, 62,
276146, 61,
276234, 60,
276324, 60,
276414, 60,
276504, 60,
276592, 56,
276682, 59,
276772, 60,
276862, 61,
276951, 60,
277041, 62,
277131, 61,
277221, 62,
277311, 61,
277399, 61,
277489, 60,
277579, 61,
277669, 62,
277757, 60,
277848, 61,
277938, 60,
278028, 60,
278116, 59,
278206, 60,
278296, 60,
278386, 60,
278474, 61,
278564, 61,
278654, 62,
278745, 61,
278833, 61,
278923, 61,
279013, 60,
279103, 60,
279191, 60,
279281, 60,
279371, 60,
279461, 61,
279549, 59,
279640, 60,
279730, 60,
279820, 59,
279910, 61,
279998, 60,
280088, 61,
280178, 59,
280268, 59,
280356, 59,
280446, 60,
280537, 59,
280627, 60,
280715, 60,
280805, 60,
280895, 60,
280985, 60,
281073, 59,
281163, 59,
281253, 59,
281344, 58,
281432, 59,
281522, 59,
281612, 59,
281702, 59,
281790, 59,
281880, 61,
281970, 59,
282060, 60,
282150, 59,
282238, 60,
282329, 59,
282419, 60,
282509, 59,
282597, 59,
282687, 58,
282777, 60,
282867, 56,
282955, 60,
283045, 59,
283136, 59,
283226, 59,
283314, 59,
283404, 58,
283494, 60,
283584, 59,
283672, 60,
283762, 59,
283852, 59,
283942, 60,
284030, 59,
284121, 60,
284211, 60,
284301, 59,
284389, 59,
284479, 59,
284569, 59,
284659, 58,
284749, 58,
284837, 59,
284928, 59,
285018, 58,
285108, 60,
285196, 59,
285286, 59,
285376, 59,
285466, 60,
285554, 59,
285644, 59,
285734, 59,
285825, 58,
285913, 59,
286003, 60,
286093, 59,
286183, 60,
286271, 57,
286361, 59,
286451, 59,
286541, 58,
286629, 59,
286720, 59,
286810, 58,
286900, 58,
286988, 59,
287078, 60,
287168, 59,
287258, 60,
287348, 57,
287436, 58,
287526, 59,
287617, 59,
287707, 57,
287795, 58,
287885, 58,
287975, 59,
288065, 57,
288153, 57,
288243, 57,
288333, 58,
288423, 58,
288512, 58,
288602, 58,
288692, 58,
288782, 57,
288870, 57,
288960, 57,
289050, 56,
289140, 56,
289228, 58,
289318, 58,
289409, 59,
289499, 58,
289587, 58,
289677, 58,
289767, 58,
289857, 58,
289947, 57,
290035, 58,
290125, 58,
290215, 57,
290306, 58,
290394, 58,
290484, 57,
290574, 58,
290664, 57,
290752, 58,
290842, 59,
290932, 58,
291022, 58,
291110, 57,
291201, 59,
291291, 57,
291381, 58,
291469, 59,
291559, 58,
291649, 59,
291739, 58,
291827, 58,
291917, 59,
292007, 58,
292098, 59,
292188, 59,
292276, 59,
292366, 59,
292456, 60,
292546, 59,
292634, 59,
292724, 60,
292814, 59,
292904, 59,
292993, 58,
293083, 57,
293173, 58,
293263, 58,
293351, 59,
293441, 59,
293531, 58,
293621, 58,
293709, 58,
293799, 60,
293890, 59,
293980, 59,
294068, 59,
294158, 61,
294248, 60,
294338, 57,
294426, 59,
294516, 59,
294606, 59,
294696, 58,
294787, 59,
294875, 59,
294965, 58,
295055, 58,
295145, 59,
295233, 59,
295323, 59,
295413, 56,
295503, 59,
295591, 58,
295682, 59,
295772, 59,
295862, 59,
295950, 60,
296040, 59,
296130, 60,
296220, 58,
296308, 58,
296398, 59,
296488, 60,
296579, 58,
296667, 58,
296757, 59,
296847, 58,
296937, 59,
297025, 59,
297115, 59,
297205, 58,
297295, 59,
297385, 58,
297474, 60,
297564, 58,
297654, 59,
297744, 57,
297832, 58,
297922, 58,
298012, 58,
298102, 58,
298190, 58,
298280, 58,
298371, 59,
298461, 57,
298549, 57,
298639, 57,
298729, 57,
298819, 56,
298907, 57,
298997, 56,
299087, 58,
299177, 57,
299266, 58,
299356, 57,
299446, 57,
299536, 57,
299624, 57,
299714, 57,
299804, 57,
299894, 58,
299984, 57,
300072, 57,
300163, 57,
300253, 57,
300343, 57,
300431, 57,
300521, 56,
300611, 57,
300701, 56,
300789, 57,
300879, 58,
300969, 56,
301060, 57,
301148, 57,
301238, 56,
301328, 55,
301418, 56,
301506, 56,
301596, 57,
301686, 52,
301776, 57,
301864, 58,
301955, 58,
302045, 58,
302135, 57,
302225, 57,
302313, 58,
302403, 58,
302493, 59,
302583, 57,
302671, 58,
302761, 58,
302852, 58,
302942, 58,
303030, 60,
303120, 58,
303210, 59,
303300, 58,
303388, 60,
303478, 59,
303568, 61,
303659, 59,
303747, 60,
303837, 60,
303927, 60,
304017, 61,
304105, 61,
304195, 61,
304285, 62,
304375, 62,
304465, 62,
304553, 62,
304644, 63,
304734, 63,
304824, 63,
304912, 63,
305002, 64,
305092, 64,
305182, 63,
305270, 64,
305360, 64,
305451, 65,
305541, 63,
305629, 64,
305719, 65,
305809, 66,
305899, 65,
305987, 64,
306077, 64,
306167, 63,
306257, 65,
306345, 63,
306436, 65,
306526, 66,
306616, 65,
306706, 65,
306794, 66,
306884, 65,
306974, 65,
307064, 64,
307152, 65,
307243, 63,
307333, 65,
307423, 64,
307511, 65,
307601, 65,
307691, 65,
307781, 65,
307869, 65,
307959, 66,
308049, 65,
308140, 65,
308228, 64,
308318, 64,
308408, 64,
308498, 65,
308586, 64,
308676, 65,
308766, 64,
308856, 63,
308944, 65,
309035, 64,
309125, 65,
309215, 62,
309303, 63,
309393, 63,
309483, 64,
309573, 64,
309663, 62,
309751, 64,
309841, 64,
309932, 64,
310022, 63,
310110, 63,
310200, 64,
310290, 62,
310380, 64,
310468, 63,
310558, 63,
310648, 64,
310738, 62,
310827, 64,
310917, 64,
311007, 62,
311097, 63,
311185, 62,
311275, 64,
311365, 64,
311455, 64,
311543, 64,
311633, 65,
311724, 65,
311814, 64,
311902, 63,
311992, 64,
312082, 65,
312172, 63,
312262, 62,
312350, 63,
312440, 62,
312530, 62,
312621, 62,
312709, 62,
312799, 61,
312889, 62,
312979, 62,
313067, 61,
313157, 64,
313247, 63,
313337, 63,
313425, 64,
313516, 62,
313606, 64,
313696, 62,
313784, 63,
313874, 62,
313964, 63,
314054, 62,
314142, 64,
314232, 58,
314322, 63,
314413, 62,
314503, 63,
314591, 64,
314681, 64,
314771, 64,
314861, 64,
314949, 63,
315039, 65,
315129, 63,
315219, 65,
315308, 64,
315398, 65,
315488, 66,
315578, 67,
315666, 66,
315756, 66,
315846, 65,
315936, 66,
316024, 65,
316114, 67,
316205, 65,
316295, 66,
316383, 66,
316473, 68,
316563, 66,
316653, 66,
316743, 66,
316831, 66,
316921, 66,
317011, 67,
317102, 65,
317190, 66,
317280, 66,
317370, 66,
317460, 66,
317548, 65,
317638, 65,
317728, 66,
317818, 64,
317906, 66,
317997, 66,
